title,url,keywords,result
도커(Docker)를 이용하여 텐서플로우(Tensorflow) GPU 버전 설치하기 - Ubuntu 16.04(Titan XP) | devYurim,https://devyurim.github.io/python/tensorflow/development%20enviroment/docker/2018/05/25/tensorflow-3.html,"[('도', 2), ('이용', 2), ('터', 2), ('서', 2), ('서플', 2), ('플', 2), ('우', 2), ('버전', 2), ('설치', 2), ('16.04', 2), ('docker', 2), ('ubuntu', 2), ('titan', 2), ('xp', 2)]","[('도', 'NNG'), ('커', 'VV'), ('어', 'ECS'), ('(', 'SS'), ('Docker', 'OL'), (')', 'SS'), ('를', 'JKO'), ('이용', 'NNG'), ('하여', 'MAG'), ('터', 'NNB'), ('이', 'VCP'), ('ㄴ', 'ETD'), ('서', 'NNG'), ('플', 'UN'), ('로', 'JKM'), ('우', 'NNG'), ('(', 'SS'), ('Tensorflow', 'OL'), (')', 'SS'), ('GPU', 'OL'), ('버전', 'NNG'), ('설치', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('-', 'SW'), ('Ubuntu', 'OL'), ('16.04', 'NR'), ('(', 'SS'), ('Titan', 'OL'), ('XP', 'OL'), (')', 'SS'), ('|', 'SW'), ('devYurim', 'OL')]"
Boilerpipe tutorial Archives - Basics Behind,http://www.basicsbehind.com/tag/boilerpipe-tutorial/,"[('boilerpipe', 2), ('basics', 2)]","[('Boilerpipe', 'OL'), ('tutorial', 'OL'), ('Archives', 'OL'), ('-', 'SW'), ('Basics', 'OL'), ('Behind', 'OL')]"
보니의 참쉬운 레시피 : 네이버 블로그,https://theboni.blog.me/221578334994,"[('참', 2), ('레', 2), ('레시피', 2), ('시', 2), ('피', 2), ('네이버', 2), ('로그', 2)]","[('보', 'VV'), ('니', 'ECD'), ('의', 'JKG'), ('참', 'NNG'), ('쉽', 'VA'), ('ㄴ', 'ETD'), ('레', 'NNG'), ('시', 'NNG'), ('피', 'NNG'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
일상기록 : 네이버 블로그,https://blog.naver.com/llzzinll?Redirect=Log&logNo=221563001369,"[('일상', 2), ('일상기록', 2), ('기록', 2), ('네이버', 2), ('로그', 2)]","[('일상', 'NNG'), ('기록', 'NNG'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
[백종원의 백종원 레시피] 강식당2 화제의 메뉴! 김치밥이 피오씁니다 - YouTube,https://www.youtube.com/watch?v=R6IT_f0XPT8,"[('백종', 2), ('백종원의', 2), ('원의', 2), ('백종원', 2), ('원', 2), ('레', 2), ('강', 2), ('강식당2', 2), ('식당', 2), ('2', 2), ('제의', 2), ('메뉴', 2), ('김치밥', 2), ('피', 2), ('피오', 2), ('오', 2), ('youtube', 2)]","[('[', 'SS'), ('백종', 'NNG'), ('원의', 'NNG'), ('백종', 'NNG'), ('원', 'NNG'), ('레', 'NNG'), ('시피', 'MAG'), (']', 'SS'), ('강', 'NNG'), ('식당', 'NNG'), ('2', 'NR'), ('호', 'VV'), ('아', 'ECS'), ('제의', 'NNG'), ('메뉴', 'NNG'), ('!', 'SF'), ('김치밥', 'NNG'), ('이', 'JKS'), ('피', 'NNG'), ('오', 'NNG'), ('쓰', 'VV'), ('ㅂ니다', 'EFN'), ('-', 'SW'), ('YouTube', 'OL')]"
다이어트식단♥닭고기케밥,http://www.10000recipe.com/recipe/6891286,"[('다이어트', 2), ('다이어트식단', 2), ('식단', 2), ('닭고기', 2), ('밥', 2)]","[('다이어트', 'NNG'), ('식단', 'NNG'), ('♥', 'SW'), ('닭고기', 'NNG'), ('하', 'XSV'), ('게', 'ECD'), ('밥', 'NNG')]"
☆미라클 여행리포트☆ : 네이버 블로그,https://blog.naver.com/withjoy79/221460320255,"[('미라', 2), ('여행', 2), ('여행리포트', 2), ('리포트', 2), ('네이버', 2), ('로그', 2)]","[('☆', 'SW'), ('미라', 'NNG'), ('크', 'VA'), ('ㄹ', 'ETD'), ('여행', 'NNG'), ('리포트', 'NNG'), ('☆', 'SW'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
【일일투어】 치앙마이 화이트템플 투어 - KKday,https://www.kkday.com/ko/product/20850,"[('일일', 2), ('일일투어', 2), ('투어', 2), ('치', 2), ('치앙마이', 2), ('앙', 2), ('마이', 2), ('화이트', 2), ('화이트템플', 2), ('템플', 2), ('kkday', 2)]","[('【', 'SS'), ('일일', 'NNG'), ('투어', 'NNG'), ('】', 'SS'), ('치', 'NNG'), ('앙', 'UN'), ('마이', 'NNG'), ('화이트', 'NNG'), ('템플', 'NNG'), ('투어', 'NNG'), ('-', 'SW'), ('KKday', 'OL')]"
D+16 ⑤ 치앙마이 로컬 맛집 아룬 라이 A.. : 네이버블로그,https://blog.naver.com/sesool/221609213719,"[('16', 2), ('치', 2), ('치앙마이', 2), ('앙', 2), ('마이', 2), ('로컬', 2), ('맛', 2), ('맛집', 2), ('집', 2), ('룬', 2), ('라이', 2), ('네이버', 2), ('로그', 2)]","[('D', 'OL'), ('+', 'SW'), ('16', 'NR'), ('⑤', 'SW'), ('치', 'NNG'), ('앙', 'UN'), ('마이', 'NNG'), ('로컬', 'NNG'), ('맛', 'NNG'), ('집', 'NNG'), ('아', 'VV'), ('아', 'ECS'), ('룬', 'UN'), ('라이', 'NNG'), ('A', 'OL'), ('..', 'SW'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
Visual Studio Code 를 사용한 개발환경 꾸미기 :: C언어 예술가,https://thrillfighter.tistory.com/419,"[('사용', 2), ('개발', 2), ('개발환경', 2), ('환경', 2), ('꾸미기', 2), ('언어', 2), ('예술가', 2), ('visual', 2), ('code', 2)]","[('Visual', 'OL'), ('Studio', 'OL'), ('Code', 'OL'), ('를', 'JKO'), ('사용', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETD'), ('개발', 'NNG'), ('환경', 'NNG'), ('꾸미기', 'NNG'), ('::', 'SW'), ('C', 'OL'), ('언어', 'NNG'), ('예술가', 'NNG')]"
[Elasticsearch] 기본 개념잡기 :: victolee,https://victorydntmd.tistory.com/308,"[('기본', 2), ('개념', 2), ('개념잡기', 2), ('잡기', 2), ('elasticsearch', 2)]","[('[', 'SS'), ('Elasticsearch', 'OL'), (']', 'SS'), ('기본', 'NNG'), ('개념', 'NNG'), ('잡기', 'NNG'), ('::', 'SW'), ('victolee', 'OL')]"
ELKR (ElasticSearch + Logstash + Kibana + Redis) 를 이용한 로그분석 환경 구축하기,https://medium.com/chequer/elkr-elasticsearch-logstash-kibana-redis-%EB%A5%BC-%EC%9D%B4%EC%9A%A9%ED%95%9C-%EB%A1%9C%EA%B7%B8%EB%B6%84%EC%84%9D-%ED%99%98%EA%B2%BD-%EA%B5%AC%EC%B6%95%ED%95%98%EA%B8%B0-f3dd9dfae622,"[('이용', 2), ('로그', 2), ('로그분석', 2), ('분석', 2), ('환경', 2), ('구축', 2), ('elkr', 2), ('logstash', 2), ('kibana', 2), ('redis', 2)]","[('ELKR', 'OL'), ('(', 'SS'), ('ElasticSearch', 'OL'), ('+', 'SW'), ('Logstash', 'OL'), ('+', 'SW'), ('Kibana', 'OL'), ('+', 'SW'), ('Redis', 'OL'), (')', 'SS'), ('를', 'JKO'), ('이용', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETD'), ('로그', 'NNG'), ('분석', 'NNG'), ('환경', 'NNG'), ('구축', 'NNG'), ('하', 'XSV'), ('기', 'ETN')]"
[번역]빠르게 배워보는 Node.js를 이용한 서버리스(Serverless) - Jiwon Yeom - Medium,https://medium.com/@jwyeom63/%EB%B9%A0%EB%A5%B4%EA%B2%8C-%EB%B0%B0%EC%9B%8C%EB%B3%B4%EB%8A%94-node-js%EB%A5%BC-%EC%9D%B4%EC%9A%A9%ED%95%9C-%EC%84%9C%EB%B2%84%EB%A6%AC%EC%8A%A4-serverless-503ee61539d4,"[('번역', 2), ('이용', 2), ('서버', 2), ('서버리스', 2), ('리스', 2), ('node', 2), ('serverless', 2), ('yeom', 2), ('medium', 2)]","[('[', 'SS'), ('번역', 'NNG'), (']', 'SS'), ('빠르', 'VA'), ('게', 'ECD'), ('배우', 'VV'), ('어', 'ECS'), ('보', 'VXV'), ('는', 'ETD'), ('Node', 'OL'), ('.', 'SF'), ('js', 'OL'), ('를', 'JKO'), ('이용', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETD'), ('서버', 'NNG'), ('리스', 'NNG'), ('(', 'SS'), ('Serverless', 'OL'), (')', 'SS'), ('-', 'SW'), ('Jiwon', 'OL'), ('Yeom', 'OL'), ('-', 'SW'), ('Medium', 'OL')]"
우린 Git-flow를 사용하고 있어요 - 우아한형제들 기술 블로그,http://woowabros.github.io/experience/2017/10/30/baemin-mobile-git-branch-strategy.html,"[('사용', 2), ('형제', 2), ('기술', 2), ('로그', 2), ('git', 2)]","[('우리', 'VV'), ('ㄴ', 'ETD'), ('Git-flow', 'OL'), ('를', 'JKO'), ('사용', 'NNG'), ('하', 'XSV'), ('고', 'ECE'), ('있', 'VXV'), ('어요', 'EFN'), ('-', 'SW'), ('우아', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETD'), ('형제', 'NNG'), ('들', 'XSN'), ('기술', 'NNG'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
프로그래밍 언어별 딥러닝 라이브러리 정리 – Team AI Korea – We do Artificial Intelligence,https://aikorea.org/blog/dl-libraries/,"[('프로그래밍', 2), ('언어', 2), ('언어별', 2), ('별', 2), ('딥', 2), ('딥러닝', 2), ('러닝', 2), ('라이브러리', 2), ('정리', 2), ('team', 2), ('ai', 2), ('korea', 2), ('artificial', 2), ('intelligence', 2)]","[('프로그래밍', 'NNG'), ('언어', 'NNG'), ('별', 'NNG'), ('딥', 'NNG'), ('러닝', 'NNG'), ('라이브러리', 'NNG'), ('정리', 'NNG'), ('–', 'SW'), ('Team', 'OL'), ('AI', 'OL'), ('Korea', 'OL'), ('–', 'SW'), ('We', 'OL'), ('do', 'OL'), ('Artificial', 'OL'), ('Intelligence', 'OL')]"
AI 개발에 가장 적합한 5가지 프로그래밍 언어 - ITWorld Korea,http://www.itworld.co.kr/news/109189,"[('개발', 2), ('적합', 2), ('5', 2), ('5가지', 2), ('가지', 2), ('프로그래밍', 2), ('언어', 2), ('ai', 2), ('itworld', 2), ('korea', 2)]","[('AI', 'OL'), ('개발', 'NNG'), ('에', 'JKM'), ('가장', 'MAG'), ('적합', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETD'), ('5', 'NR'), ('가지', 'NNM'), ('프로그래밍', 'NNG'), ('언어', 'NNG'), ('-', 'SW'), ('ITWorld', 'OL'), ('Korea', 'OL')]"
CNN과 RNN의 차이 : 네이버 블로그,https://m.blog.naver.com/PostView.nhn?blogId=dhjoo98&logNo=221200176721&proxyReferer=https%3A%2F%2Fwww.google.com%2F,"[('차이', 2), ('네이버', 2), ('로그', 2), ('cnn', 2)]","[('CNN', 'OL'), ('과', 'JC'), ('RNN', 'OL'), ('의', 'JKG'), ('차이', 'NNG'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
[Keras Study] 8장. 생성 모델을위한 딥러닝 - Subinium의 코딩일지,https://subinium.github.io/Keras-8/,"[('8', 2), ('8장', 2), ('장', 2), ('생성', 2), ('모델', 2), ('딥', 2), ('딥러닝', 2), ('러닝', 2), ('코딩', 2), ('코딩일지', 2), ('일지', 2), ('keras', 2), ('subinium', 2)]","[('[', 'SS'), ('Keras', 'OL'), ('Study', 'OL'), (']', 'SS'), ('8', 'NR'), ('장', 'NNG'), ('.', 'SF'), ('생성', 'NNG'), ('모델', 'NNG'), ('을', 'JKO'), ('위하', 'VV'), ('ㄴ', 'ETD'), ('딥', 'NNG'), ('러닝', 'NNG'), ('-', 'SW'), ('Subinium', 'OL'), ('의', 'JKG'), ('코딩', 'NNG'), ('일지', 'NNG')]"
"현대엠엔소프트 공식 기업 블로그 :: 인공지능(AI), 자동차와 만나다",https://blog.hyundai-mnsoft.com/1444,"[('현대', 2), ('현대엠', 2), ('엠', 2), ('소프트', 2), ('공식', 2), ('기업', 2), ('로그', 2), ('인공', 2), ('인공지능', 2), ('지능', 2), ('자동차', 2)]","[('현대', 'NNG'), ('엠', 'NNG'), ('에', 'JKM'), ('는', 'JX'), ('소프트', 'NNG'), ('공식', 'NNG'), ('기업', 'NNG'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG'), ('::', 'SW'), ('인공지능', 'NNG'), ('(', 'SS'), ('AI', 'OL'), (')', 'SS'), (',', 'SP'), ('자동차', 'NNG'), ('와', 'JKM'), ('만나', 'VV'), ('다', 'EFN')]"
2019에도 변하지 않을 UI/UX 트렌드 일곱가지 – 이모션,https://www.emotion.co.kr/2019%EC%97%90%EB%8F%84%EB%B3%80%ED%95%98%EC%A7%80%EC%95%8A%EC%9D%84uiux%ED%8A%B8%EB%A0%8C%EB%93%9C%EC%9D%BC%EA%B3%B1%EA%B0%80%EC%A7%80/,"[('2019', 2), ('트렌드', 2), ('일곱', 2), ('일곱가지', 2), ('가지', 2), ('이모션', 2), ('ux', 2)]","[('2019', 'NR'), ('에', 'JKM'), ('도', 'JX'), ('변하', 'VV'), ('지', 'ECD'), ('않', 'VXV'), ('을', 'ETD'), ('UI', 'OL'), ('/', 'SP'), ('UX', 'OL'), ('트렌드', 'NNG'), ('일곱', 'NR'), ('가지', 'NNB'), ('–', 'SW'), ('이모션', 'NNG')]"
UX 프로세스 배우기,https://brunch.co.kr/@ebprux/198,"[('프로세스', 2), ('ux', 2)]","[('UX', 'OL'), ('프로세스', 'NNG'), ('배우', 'VV'), ('기', 'ETN')]"
미리 보는 UI 디자인 툴 전쟁,https://brunch.co.kr/@ultra0034/95,"[('디자인', 2), ('툴', 2), ('전쟁', 2)]","[('미리', 'MAG'), ('보', 'VV'), ('는', 'ETD'), ('UI', 'OL'), ('디자인', 'NNG'), ('툴', 'UN'), ('전쟁', 'NNG')]"
UX 방법론이 중요한 게 아니에요,https://brunch.co.kr/@jidesign/38,"[('방법론', 2), ('중요', 2), ('ux', 2)]","[('UX', 'OL'), ('방법론', 'NNG'), ('이', 'JKS'), ('중요', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETD'), ('것', 'NNB'), ('이', 'JKS'), ('아니', 'VCN'), ('에요', 'EFN')]"
모바일 디자인 모범 사례 ,https://brunch.co.kr/@ebprux/242,"[('모바일', 2), ('디자인', 2), ('모범', 2), ('사례', 2)]","[('모바일', 'NNG'), ('디자인', 'NNG'), ('모범', 'NNG'), ('사례', 'NNG')]"
"부산토박이가 알려주는 2박3일 부산여행 | 세상의 모든 여행, 위시빈",https://www.wishbeen.co.kr/plan/947c830fb7e358f5,"[('부산', 2), ('부산토박이', 2), ('토박이', 2), ('2', 2), ('2박3일', 2), ('박', 2), ('3', 2), ('일', 2), ('부산여행', 2), ('여행', 2), ('세상', 2), ('모든', 2), ('위시', 2)]","[('부산', 'NNG'), ('토박이', 'NNG'), ('가', 'JKS'), ('알려주', 'VV'), ('는', 'ETD'), ('2', 'NR'), ('박', 'NNM'), ('3', 'NR'), ('일', 'NNM'), ('부산', 'NNG'), ('여행', 'NNG'), ('|', 'SW'), ('세상', 'NNG'), ('의', 'JKG'), ('모든', 'NNP'), ('여행', 'NNG'), (',', 'SP'), ('위시', 'NNG'), ('빌', 'VV'), ('ㄴ', 'ETD')]"
"부산 1박2일 여행코스, 똑같은 여행은 이제 그만! 부산 여행지 추천 BEST 10",https://travelblog.expedia.co.kr/12781,"[('부산', 2), ('1', 2), ('1박2일', 2), ('박', 2), ('2', 2), ('일', 2), ('여행', 2), ('여행코스', 2), ('코스', 2), ('여행지', 2), ('추천', 2), ('10', 2), ('best', 2)]","[('부산', 'NNG'), ('1', 'NR'), ('박', 'NNM'), ('2', 'NR'), ('일', 'NNM'), ('여행', 'NNG'), ('코스', 'NNG'), (',', 'SP'), ('똑같', 'VA'), ('은', 'ETD'), ('여행', 'NNG'), ('은', 'JX'), ('이제', 'MAG'), ('그만', 'MAG'), ('!', 'SF'), ('부산', 'NNG'), ('여행지', 'NNG'), ('추천', 'NNG'), ('BEST', 'OL'), ('10', 'NR')]"
오동통그녀의 소심한 일상탈출 : 네이버 블로그,https://blog.naver.com/suheeryu/221522908919,"[('그녀', 2), ('소심', 2), ('일상', 2), ('일상탈출', 2), ('탈출', 2), ('네이버', 2), ('로그', 2)]","[('오동통', 'MAG'), ('그녀', 'NP'), ('의', 'JKG'), ('소심', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETD'), ('일상', 'NNG'), ('탈출', 'NNG'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
"
		스위스 혼자 여행 경비 : 지식iN
	",https://kin.naver.com/qna/detail.nhn?d1id=9&dirId=9020305&docId=332099033&qb=7Iqk7JyE7IqkIOyXrO2WiQ==&enc=utf8&section=kin&rank=1&search_sort=0&spq=0&pid=USM2edprvh8ssLKQxMwssssssqs-464242&sid=wOe1Zsrw42hkIg90frgBRw%3D%3D,"[('스위스', 2), ('혼자', 2), ('여행', 2), ('경비', 2), ('지식', 2)]","[('스위스', 'NNG'), ('혼자', 'NNG'), ('여행', 'NNG'), ('경비', 'NNG'), (':', 'SP'), ('지식', 'NNG'), ('iN', 'OL')]"
소래비로에 오래된새댁 : 네이버 블로그,https://dlwndud1974.blog.me/221589190612,"[('소래', 2), ('소래비로', 2), ('비로', 2), ('새댁', 2), ('네이버', 2), ('로그', 2)]","[('소래', 'NNG'), ('비로', 'NNG'), ('에', 'JKM'), ('오래되', 'VA'), ('ㄴ', 'ETD'), ('새댁', 'NNG'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
"백종원 양파덮밥 만드는 법, 건강을 담은 한 .. : 네이버블로그",https://blog.naver.com/nahlee8/221561632175,"[('백종', 2), ('백종원', 2), ('원', 2), ('양파', 2), ('양파덮밥', 2), ('덮밥', 2), ('법', 2), ('건강', 2), ('한', 2), ('네이버', 2), ('로그', 2)]","[('백종', 'NNG'), ('원', 'NNG'), ('양파', 'NNG'), ('덮밥', 'NNG'), ('만들', 'VV'), ('는', 'ETD'), ('법', 'NNG'), (',', 'SP'), ('건강', 'NNG'), ('을', 'JKO'), ('담', 'VV'), ('은', 'ETD'), ('한', 'NNG'), ('..', 'SW'), (':', 'SP'), ('네이버', 'NNP'), ('블', 'VV'), ('ㄹ', 'ETD'), ('로그', 'NNG')]"
간단하게 맛있는 토마토 스파게티 황금레시피 : 네이버 포스트,https://m.post.naver.com/viewer/postView.nhn?volumeNo=20802755&memberNo=40599499&vType=VERTICAL,"[('토마토', 2), ('스파게티', 2), ('황금', 2), ('황금레시피', 2), ('레', 2), ('시', 2), ('피', 2), ('네이버', 2), ('포스트', 2)]","[('간단', 'XR'), ('하', 'XSA'), ('게', 'ECD'), ('맛있', 'VA'), ('는', 'ETD'), ('토마토', 'NNG'), ('스파게티', 'NNG'), ('황금', 'NNG'), ('레', 'NNG'), ('시', 'NNG'), ('피', 'NNG'), (':', 'SP'), ('네이버', 'NNP'), ('포스트', 'NNG')]"
"풍문으로 들었던 편의점 레시피, 마크정식 실천편! : 네이버 포스트",https://m.post.naver.com/viewer/postView.nhn?volumeNo=13530872&memberNo=15460571&vType=VERTICAL,"[('풍문', 2), ('편의점', 2), ('레', 2), ('마크', 2), ('마크정식', 2), ('정식', 2), ('실천', 2), ('실천편', 2), ('편', 2), ('네이버', 2), ('포스트', 2)]","[('풍문', 'NNG'), ('으로', 'JKM'), ('듣', 'VV'), ('었', 'EPT'), ('더', 'EPT'), ('ㄴ', 'ETD'), ('편의점', 'NNG'), ('레', 'NNG'), ('시피', 'MAG'), (',', 'SP'), ('마크', 'NNG'), ('정식', 'NNG'), ('실천', 'NNG'), ('편', 'NNG'), ('!', 'SF'), (':', 'SP'), ('네이버', 'NNP'), ('포스트', 'NNG')]"
[JMT 다이어트 레시피] 가성비 만렙 밀프렙  : 네이버 포스트,https://m.post.naver.com/viewer/postView.nhn?volumeNo=20065576&memberNo=15617358&vType=VERTICAL,"[('다이어트', 2), ('레', 2), ('가성', 2), ('만', 2), ('만렙', 2), ('렙', 2), ('프', 2), ('프렙', 2), ('네이버', 2), ('포스트', 2), ('jmt', 2)]","[('[', 'SS'), ('JMT', 'OL'), ('다이어트', 'NNG'), ('레', 'NNG'), ('시피', 'MAG'), (']', 'SS'), ('가성', 'NNG'), ('비', 'XSN'), ('만', 'NR'), ('렙', 'NNM'), ('밀', 'VV'), ('ㄹ', 'ETD'), ('프', 'UN'), ('렙', 'NNM'), (':', 'SP'), ('네이버', 'NNP'), ('포스트', 'NNG')]"
